prac_grep1-CarolinaMoreno.pdf,NjE4YTg2ZTEyYmI5Y2JiM2VmYjg5M2Y3N2E0ZmNlZWM6MTc0NzY3ODY4Ng==,safe,0,0,0,64,2025-05-19,18:19:55,Momo,/var/www/html/archivos/Momo/prac_grep1-CarolinaMoreno.pdf
Servidor-correu-CarolinaMoreno-2.pdf,OGViN2IzZjYxMThhZmUwN2JjYjUzNWVlY2Y0MGQwYTk6MTc0NzY3OTczOQ==,safe,0,0,0,64,2025-05-19,18:36:26,Rodri,/var/www/html/archivos/Rodri/Servidor-correu-CarolinaMoreno-2.pdf
TAULA DENRUTAMENT-ivan.pdf,MTE1OWM5MmQ5ZWM5NTVlZWNmNGJjZDNlOWNlNDBmNzk6MTc0NzY4MDEzMg==,safe,0,0,0,64,2025-05-19,18:42:59,IvanB,/var/www/html/archivos/IvanB/TAULA DENRUTAMENT-ivan.pdf
TAULA DENRUTAMENT-ivan.pdf,MTE1OWM5MmQ5ZWM5NTVlZWNmNGJjZDNlOWNlNDBmNzk6MTc0NzY4MDEzMg==,safe,0,0,0,64,2025-05-19,18:44:45,Momo,/var/www/html/archivos/Momo/TAULA DENRUTAMENT-ivan.pdf
TAULA DENRUTAMENT-ivan.pdf,MTE1OWM5MmQ5ZWM5NTVlZWNmNGJjZDNlOWNlNDBmNzk6MTc0NzY4MDkxMA==,safe,0,0,0,64,2025-05-19,18:55:57,Danu,/var/www/html/archivos/Danu/TAULA DENRUTAMENT-ivan.pdf
prac_grep1-CarolinaMoreno.pdf,NjE4YTg2ZTEyYmI5Y2JiM2VmYjg5M2Y3N2E0ZmNlZWM6MTc0NzY4MTAwNQ==,safe,0,0,0,63,2025-05-19,18:59:35,Danu,/var/www/html/archivos/Danu/prac_grep1-CarolinaMoreno.pdf
