filename,file_id,status,malicious,harmless,suspicious,undetected,date,time,user,final_path
index.html,ZjdhNmJhNzgzNzQ4Y2FhMDZlZWJmOWNjZWI4MmQyOTg6MTc0MTEyMjUwMQ==,safe,0,0,0,61,2025-03-04,21:08:54,www-data,/var/www/html/sano/index.html
login.html,OWE3ZDFkYzE3Y2Q5MmI1NDVjZmNhYTI4MTFlNmI3N2Q6MTc0MTEyNDY4MA==,safe,0,0,0,61,2025-03-04,21:46:44,www-data,/var/www/html/sano/login.html
