filename,file_id,status,malicious,harmless,suspicious,undetected,date,time,user,final_path
scan_results_2025-03-04.csv,Nzg3ZjA2MmQ1YzJmMTYzNDUwMDUxYWYzMGIyMjEyZjQ6MTc0MTE4NTU3OA==,safe,0,0,0,59,2025-03-05,14:43:31,www-data,/var/www/html/sano/scan_results_2025-03-04.csv
holaIVAAAAAN.txt,OWVjMDgxYzQ1YmUwYWMyYzhmNzFlNmVkZWIwZDBmNGQ6MTc0MTE4NzE2OQ==,safe,0,0,0,61,2025-03-05,15:06:41,www-data,/var/www/html/sano/holaIVAAAAAN.txt
